Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-25 00:00:00+03:00,28.44936752319336,28.63756561279297,28.418001174926758,28.543466567993164,225255,0.0,0.0
2021-07-26 00:00:00+03:00,28.5748348236084,28.5748348236084,28.26116943359375,28.48073387145996,179545,0.0,0.0
2021-07-27 00:00:00+03:00,28.355268478393555,28.700298309326172,28.29253578186035,28.606199264526367,262063,0.0,0.0
2021-07-28 00:00:00+03:00,28.48073387145996,28.63756561279297,28.48073387145996,28.48073387145996,142434,0.0,0.0
2021-07-29 00:00:00+03:00,28.418001174926758,28.606199264526367,28.29253578186035,28.386634826660156,304314,0.0,0.0
2021-08-01 00:00:00+03:00,28.418001174926758,28.543466567993164,28.355268478393555,28.543466567993164,166923,0.0,0.0
2021-08-02 00:00:00+03:00,28.48073387145996,28.543466567993164,28.22980308532715,28.29253578186035,212094,0.0,0.0
2021-08-03 00:00:00+03:00,28.29253578186035,28.48073387145996,28.22980308532715,28.26116943359375,3658598,0.0,0.0
2021-08-04 00:00:00+03:00,28.22980308532715,28.26116943359375,28.010238647460938,28.22980308532715,306555,0.0,0.0
2021-08-05 00:00:00+03:00,28.13570213317871,28.13570213317871,27.853404998779297,28.041603088378906,192607,0.0,0.0
2021-08-08 00:00:00+03:00,28.104337692260742,29.327627182006836,28.104337692260742,28.919864654541016,1363389,0.0,0.0
2021-08-09 00:00:00+03:00,29.170795440673828,29.35899543762207,28.543466567993164,28.82576560974121,716662,0.0,0.0
2021-08-10 00:00:00+03:00,28.98259735107422,29.045330047607422,28.543466567993164,28.606199264526367,255846,0.0,0.0
2021-08-11 00:00:00+03:00,28.63756561279297,28.919864654541016,28.418001174926758,28.512100219726562,182604,0.0,0.0
2021-08-12 00:00:00+03:00,28.29253578186035,28.512100219726562,28.104337692260742,28.13570213317871,136534,0.0,0.0
2021-08-15 00:00:00+03:00,28.041603088378906,28.29253578186035,28.041603088378906,28.22980308532715,108236,0.0,0.0
2021-08-16 00:00:00+03:00,28.22980308532715,28.22980308532715,27.978870391845703,28.010238647460938,158275,0.0,0.0
2021-08-17 00:00:00+03:00,27.602474212646484,27.8847713470459,27.257442474365234,27.72793960571289,163955,0.0,0.0
2021-08-18 00:00:00+03:00,27.69657325744629,27.853404998779297,27.320175170898438,27.320175170898438,142590,0.0,0.0
2021-08-19 00:00:00+03:00,27.35154151916504,27.35154151916504,26.97514533996582,27.131977081298828,137992,0.0,0.0
2021-08-22 00:00:00+03:00,26.97514533996582,27.226076126098633,26.75558090209961,27.037878036499023,219602,0.0,0.0
2021-08-23 00:00:00+03:00,27.288808822631836,28.44936752319336,26.881044387817383,27.445640563964844,801722,0.0,0.0
2021-08-24 00:00:00+03:00,27.53974151611328,27.822038650512695,27.069244384765625,27.508373260498047,228090,0.0,0.0
2021-08-25 00:00:00+03:00,27.602474212646484,27.602474212646484,27.19470977783203,27.320175170898438,154218,0.0,0.0
2021-08-26 00:00:00+03:00,27.288808822631836,27.9161376953125,27.257442474365234,27.445640563964844,408361,0.0,0.0
2021-08-29 00:00:00+03:00,27.571107864379883,27.9161376953125,27.477008819580078,27.571107864379883,326750,0.0,0.0
2021-08-30 00:00:00+03:00,27.571107864379883,27.822038650512695,27.53974151611328,27.602474212646484,268847,0.0,0.0
2021-08-31 00:00:00+03:00,27.665206909179688,27.947505950927734,27.53974151611328,27.53974151611328,344844,0.0,0.0
2021-09-01 00:00:00+03:00,27.633840560913086,27.72793960571289,27.508373260498047,27.571107864379883,163289,0.0,0.0
2021-09-02 00:00:00+03:00,27.53974151611328,27.602474212646484,27.477008819580078,27.53974151611328,166483,0.0,0.0
2021-09-05 00:00:00+03:00,27.53974151611328,27.69657325744629,27.477008819580078,27.53974151611328,265729,0.0,0.0
2021-09-06 00:00:00+03:00,27.602474212646484,27.602474212646484,27.35154151916504,27.477008819580078,161586,0.0,0.0
2021-09-07 00:00:00+03:00,27.571107864379883,27.759305953979492,27.445640563964844,27.477008819580078,294521,0.0,0.0
2021-09-08 00:00:00+03:00,27.508373260498047,27.508373260498047,27.320175170898438,27.382909774780273,162689,0.0,0.0
2021-09-09 00:00:00+03:00,27.35154151916504,27.382909774780273,27.069244384765625,27.257442474365234,172180,0.0,0.0
2021-09-12 00:00:00+03:00,27.19470977783203,27.35154151916504,27.037878036499023,27.19470977783203,159229,0.0,0.0
2021-09-13 00:00:00+03:00,27.288808822631836,27.8847713470459,27.16334342956543,27.53974151611328,291599,0.0,0.0
2021-09-14 00:00:00+03:00,27.53974151611328,27.665206909179688,27.414274215698242,27.602474212646484,214617,0.0,0.0
2021-09-15 00:00:00+03:00,27.69657325744629,27.69657325744629,27.382909774780273,27.445640563964844,99861,0.0,0.0
2021-09-16 00:00:00+03:00,27.414274215698242,27.477008819580078,27.257442474365234,27.288808822631836,103722,0.0,0.0
2021-09-19 00:00:00+03:00,27.257442474365234,27.477008819580078,27.131977081298828,27.257442474365234,83342,0.0,0.0
2021-09-20 00:00:00+03:00,27.257442474365234,27.288808822631836,26.97514533996582,27.037878036499023,204116,0.0,0.0
2021-09-21 00:00:00+03:00,28.167070388793945,28.323902130126953,27.602474212646484,27.633840560913086,1512692,0.0,0.0
2021-09-22 00:00:00+03:00,27.853404998779297,27.853404998779297,27.320175170898438,27.320175170898438,243532,0.0,0.0
2021-09-26 00:00:00+03:00,27.382909774780273,27.633840560913086,27.35154151916504,27.508373260498047,286949,0.0,0.0
2021-09-27 00:00:00+03:00,27.53974151611328,27.72793960571289,27.382909774780273,27.382909774780273,185373,0.0,0.0
2021-09-28 00:00:00+03:00,27.35154151916504,27.508373260498047,27.257442474365234,27.257442474365234,105105,0.0,0.0
2021-09-29 00:00:00+03:00,27.257442474365234,27.35154151916504,27.131977081298828,27.16334342956543,131647,0.0,0.0
2021-09-30 00:00:00+03:00,27.226076126098633,27.288808822631836,27.037878036499023,27.037878036499023,82451,0.0,0.0
2021-10-03 00:00:00+03:00,27.037878036499023,27.069244384765625,26.912412643432617,26.97514533996582,143068,0.0,0.0
2021-10-04 00:00:00+03:00,26.97514533996582,26.97514533996582,26.661479949951172,26.849679946899414,174477,0.0,0.0
2021-10-05 00:00:00+03:00,26.81831169128418,28.22980308532715,26.786945343017578,27.16334342956543,642744,0.0,0.0
