Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-25 00:00:00+03:00,24.299911322546446,24.418640226068224,24.022876207849027,24.260334014892578,240965,0.0,0.0
2021-07-26 00:00:00+03:00,24.220761012134183,24.220761012134183,23.785419636020933,23.824996948242188,454624,0.0,0.0
2021-07-27 00:00:00+03:00,23.904149405004105,24.260336146870824,23.904149405004105,24.220760345458984,163203,0.0,0.0
2021-07-28 00:00:00+03:00,24.260336146870824,24.260336146870824,23.904149405004105,24.220760345458984,103067,0.0,0.0
2021-07-29 00:00:00+03:00,24.141606736904162,24.418641870255264,24.102030936305443,24.379064559936523,146911,0.0,0.0
2021-08-01 00:00:00+03:00,24.418641870255264,24.497794981172724,24.299912958739082,24.379064559936523,150060,0.0,0.0
2021-08-02 00:00:00+03:00,24.458219528198242,24.65610156565894,24.379066411269935,24.458219528198242,344200,0.0,0.0
2021-08-03 00:00:00+03:00,24.5373709057792,24.933134952646604,24.299913081546766,24.49779510498047,469685,0.0,0.0
2021-08-04 00:00:00+03:00,24.53737408533204,25.170596038484778,24.458220963757892,24.814409255981445,559465,0.0,0.0
2021-08-05 00:00:00+03:00,24.89355864861009,24.89355864861009,24.339488390308563,24.656099319458008,275336,0.0,0.0
2021-08-08 00:00:00+03:00,24.65609992001555,24.695677230698227,24.339488983154297,24.339488983154297,268567,0.0,0.0
2021-08-09 00:00:00+03:00,24.33948802947998,24.33948802947998,23.627113072024564,23.74584197998047,370203,0.0,0.0
2021-08-10 00:00:00+03:00,23.745843556301654,24.022878699735855,23.745843556301654,23.9437255859375,239842,0.0,0.0
2021-08-11 00:00:00+03:00,23.943724044668702,23.943724044668702,23.666688919067383,23.666688919067383,476193,0.0,0.0
2021-08-12 00:00:00+03:00,23.983301007827787,24.339489259414556,23.983301007827787,24.220760345458984,859706,0.0,0.0
2021-08-15 00:00:00+03:00,24.379063186855497,24.61652250623366,24.141605377197266,24.141605377197266,576844,0.0,0.0
2021-08-16 00:00:00+03:00,24.220759847821622,24.497794981172724,24.220759847821622,24.379064559936523,320607,0.0,0.0
2021-08-17 00:00:00+03:00,24.299913458002717,24.49779548450202,24.220760345458984,24.220760345458984,244915,0.0,0.0
2021-08-18 00:00:00+03:00,24.260338524152765,24.260338524152765,23.864574432373047,23.864574432373047,520615,0.0,0.0
2021-08-19 00:00:00+03:00,23.824998450970288,24.181185225107004,23.785421136252747,24.102033615112305,647066,0.0,0.0
2021-08-22 00:00:00+03:00,23.574546727775928,24.223760664314977,23.574546727775928,23.858577728271484,431425,0.75,0.0
2021-08-23 00:00:00+03:00,23.818000924884746,23.858576115994573,23.655697064756787,23.696273803710938,475839,0.0,0.0
2021-08-24 00:00:00+03:00,23.818002507641776,23.85857770144791,23.615123442922243,23.77742576599121,116510,0.0,0.0
2021-08-25 00:00:00+03:00,23.777424022006855,24.020879810520384,23.655696901672247,23.736848831176758,149920,0.0,0.0
2021-08-26 00:00:00+03:00,23.655697164653596,23.655697164653596,23.49339485168457,23.49339485168457,252847,0.0,0.0
2021-08-29 00:00:00+03:00,23.49339302866124,23.615120140903404,23.24993725633271,23.29051399230957,232107,0.0,0.0
2021-08-30 00:00:00+03:00,23.128213652249038,23.533971786499023,23.128213652249038,23.533971786499023,448485,0.0,0.0
2021-08-31 00:00:00+03:00,23.53396994358298,23.858576115994573,23.53396994358298,23.696273803710938,386218,0.0,0.0
2021-09-01 00:00:00+03:00,23.655695121859324,23.696271857480813,23.53396801068325,23.61511993408203,228621,0.0,0.0
2021-09-02 00:00:00+03:00,23.61511977404553,23.817998807245505,23.533967851196707,23.65569496154785,284062,0.0,0.0
2021-09-05 00:00:00+03:00,23.61511993408203,23.817998968656887,23.53396801068325,23.61511993408203,154811,0.0,0.0
2021-09-06 00:00:00+03:00,23.53396994358298,23.736848994820765,23.53396994358298,23.696273803710938,202236,0.0,0.0
2021-09-07 00:00:00+03:00,23.77742428634145,23.77742428634145,23.452818112559065,23.49339485168457,566278,0.0,0.0
