,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Free Cash Flow,930663559.0,229074858.0,5549353.0,14263523.0,
Repayment Of Debt,-300418751.0,-1300742775.0,-1566528070.0,-1525328573.0,
Issuance Of Debt,194168751.0,1115185829.0,1611150730.0,1497255766.0,
Capital Expenditure,-42446803.0,-8509346.0,-5175602.0,-3502319.0,
End Cash Position,680946579.0,7950222.0,66001206.0,53393601.0,
Beginning Cash Position,7950222.0,66001206.0,53393601.0,73881609.0,
Changes In Cash,672996357.0,-58050984.0,12607605.0,-20488008.0,
Financing Cash Flow,-257686202.0,-287132342.0,7058252.0,-34751531.0,
Cash Dividends Paid,-141750000.0,-94500000.0,-31500000.0,,
Common Stock Dividend Paid,-141750000.0,-94500000.0,-31500000.0,0.0,
Net Issuance Payments Of Debt,-106250000.0,-185556946.0,44622660.0,-28072807.0,
Net Short Term Debt Issuance,-5000000.0,-151806946.0,-85652340.0,-28072807.0,
Short Term Debt Payments,-199168751.0,-1266992775.0,-1566528070.0,-1525328573.0,
Short Term Debt Issuance,194168751.0,1115185829.0,1480875730.0,1497255766.0,
Net Long Term Debt Issuance,-101250000.0,-33750000.0,130275000.0,0.0,
Long Term Debt Payments,-101250000.0,-33750000.0,0.0,0.0,
Long Term Debt Issuance,,0.0,130275000.0,0.0,0.0
Investing Cash Flow,-42427803.0,-8502846.0,-5175602.0,-3502319.0,
Net Intangibles Purchase And Sale,-43003.0,-1152459.0,-1034379.0,-558470.0,
Purchase Of Intangibles,-43003.0,-1152459.0,-1034379.0,-558470.0,
Net PPE Purchase And Sale,-42384800.0,-7350387.0,-4141223.0,-2943849.0,
Sale Of PPE,19000.0,6500.0,0.0,,
Purchase Of PPE,-42403800.0,-7356887.0,-4141223.0,-2943849.0,
Operating Cash Flow,973110362.0,237584204.0,10724955.0,17765842.0,
Taxes Refund Paid,-27893304.0,-33297821.0,-17692495.0,-2212111.0,
Interest Paid Cfo,-4513200.0,-13046234.0,-29890133.0,-23623763.0,
Change In Working Capital,347496114.0,-184581192.0,-296888422.0,-116848970.0,
Change In Accrued Expense,-47779428.0,-8051253.0,114047971.0,10022263.0,
Change In Payable,33894746.0,14394767.0,-10851241.0,10399597.0,
Change In Prepaid Assets,261122613.0,-264810415.0,-57691959.0,69754484.0,
Change In Inventory,128997417.0,-136645394.0,-193861468.0,-25115940.0,
Change In Receivables,-28739234.0,210531103.0,-148531725.0,-181909374.0,
Other Non Cash Items,9868587.0,14862394.0,29264876.0,23176039.0,
Provisionand Write Offof Assets,-839448.0,-596689.0,1128111.0,-1729350.0,
Depreciation And Amortization,25128264.0,26077197.0,26581438.0,25427659.0,
Amortization Cash Flow,842631.0,386939.0,417747.0,77772.0,
Depreciation,24285633.0,25690258.0,26163691.0,25349887.0,
Pension And Employee Benefit Expense,3229353.0,2546118.0,2470663.0,2357538.0,
Gain Loss On Sale Of PPE,101993.0,-6500.0,0.0,,
Net Income From Continuing Operations,620820289.0,425285475.0,296861222.0,111741404.0,
