,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Ordinary Shares Number,31500000.0,31500000.0,31500000.0,31500000.0,
Share Issued,31500000.0,31500000.0,31500000.0,31500000.0,
Net Debt,,95551019.0,221595531.0,191482677.0,200437921.0
Total Debt,21483356.0,121725267.0,295048431.0,257868542.0,
Tangible Book Value,1562646180.0,1132466101.0,850698019.0,614842211.0,
Invested Capital,1563827299.0,1237948089.0,1139509983.0,860317084.0,
Working Capital,1347601611.0,947664875.0,744650583.0,387957491.0,
Net Tangible Assets,1562646180.0,1132466101.0,850698019.0,614842211.0,
Capital Lease Obligations,21483356.0,18224026.0,7451694.0,12992264.0,
Common Stock Equity,1563827299.0,1134446848.0,851913246.0,615440806.0,
Total Capitalization,1563827299.0,1134446848.0,950414487.0,615440806.0,
Total Equity Gross Minority Interest,1563827299.0,1134446848.0,851913246.0,615440806.0,
Stockholders Equity,1563827299.0,1134446848.0,851913246.0,615440806.0,
Retained Earnings,1248827299.0,747698488.0,465164886.0,255443234.0,
Capital Stock,315000000.0,315000000.0,315000000.0,315000000.0,
Common Stock,315000000.0,315000000.0,315000000.0,315000000.0,
Total Liabilities Net Minority Interest,406062778.0,504096803.0,634894318.0,371875930.0,
Total Non Current Liabilities Net Minority Interest,52977742.0,53938193.0,134145503.0,31821983.0,
Other Non Current Liabilities,,,,5671531.0,5097758.0
Non Current Pension And Other Postretirement Benefit Plans,34413241.0,28373670.0,21068136.0,18698758.0,
Non Current Deferred Taxes Liabilities,5496975.0,13871961.0,8010046.0,5671531.0,
Long Term Debt And Capital Lease Obligation,13067526.0,11692562.0,105067321.0,7451694.0,
Long Term Capital Lease Obligation,13067526.0,11692562.0,6566080.0,7451694.0,
Long Term Debt,,0.0,98501241.0,0.0,
Current Liabilities,353085036.0,450158610.0,500748815.0,340053947.0,
Other Current Liabilities,,,2547840.0,39625.0,
Current Deferred Taxes Liabilities,25758337.0,18025125.0,11750690.0,6451873.0,
Current Debt And Capital Lease Obligation,8415830.0,110032705.0,189981110.0,250416848.0,
Current Capital Lease Obligation,8415830.0,6531464.0,885614.0,5540570.0,
Current Debt,0.0,103501241.0,189095496.0,244876278.0,
Payables,136212278.0,74122081.0,89678421.0,39322017.0,
Other Payable,,,,,1411650.0
Total Tax Payable,70916105.0,42720654.0,72387510.0,11179865.0,
Accounts Payable,65296173.0,31401427.0,17290911.0,28142152.0,
Total Assets,1969890077.0,1638543651.0,1486807564.0,987316736.0,
Total Non Current Assets,269203430.0,240720166.0,241408166.0,259305298.0,
Goodwill And Other Intangible Assets,1181119.0,1980747.0,1215227.0,598595.0,
Other Intangible Assets,1181119.0,1980747.0,1215227.0,598595.0,
Net PPE,268022311.0,238739419.0,240192939.0,258706703.0,
Accumulated Depreciation,-491899599.0,-468108686.0,-442542151.0,-416378460.0,
Gross PPE,759921910.0,706848105.0,682735090.0,675085163.0,
Construction In Progress,6382822.0,2118530.0,44500.0,143771.0,
Machinery Furniture Equipment,612053954.0,577195162.0,572147610.0,564405212.0,
Buildings And Improvements,80244200.0,77978298.0,77866716.0,77859916.0,
Land And Improvements,61240934.0,49556115.0,32676264.0,32676264.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1700686647.0,1397823485.0,1245399398.0,728011438.0,
Other Current Assets,,,,,770967.0
Restricted Cash,23425318.0,1242991.0,12855855.0,3728972.0,
Prepaid Assets,90247676.0,383448928.0,91818514.0,42284932.0,
Inventory,261630541.0,391007201.0,255904448.0,64831211.0,
Inventories Adjustments Allowances,-6039056.0,-5659813.0,-4117172.0,-4837645.0,
Finished Goods,30539434.0,29890703.0,27045308.0,4462648.0,
Work In Process,3770917.0,69888918.0,5939162.0,0.0,
Raw Materials,233359246.0,296887393.0,227037150.0,65206208.0,
Other Receivables,9276773.0,7880565.0,8797659.0,4966048.0,
Taxes Receivable,,,,,0.0
Accounts Receivable,635159760.0,606293578.0,810021716.0,558806674.0,
Allowance For Doubtful Accounts Receivable,-255461.0,-1094909.0,-1691598.0,-563487.0,
Gross Accounts Receivable,635415221.0,607388487.0,811713314.0,559370161.0,
Cash Cash Equivalents And Short Term Investments,680946579.0,7950222.0,66001206.0,53393601.0,
Cash And Cash Equivalents,680946579.0,7950222.0,66001206.0,53393601.0,
Cash Equivalents,540264532.0,0.0,45000000.0,43000000.0,
Cash Financial,140682047.0,7950222.0,21001206.0,10393601.0,
