,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-12002.233571,56980.005103,-98623.135995,0.0,
Tax Rate For Calcs,0.052669,0.037147,0.029824,0.0,
Normalized EBITDA,367705095.0,301526697.0,281653829.0,119608595.0,
Total Unusual Items,-227882.0,1533918.0,-3306786.0,-1229773.0,
Total Unusual Items Excluding Goodwill,-227882.0,1533918.0,-3306786.0,-1229773.0,
Net Income From Continuing Operation Net Minority Interest,259072173.0,219575526.0,194678385.0,42468239.0,
Reconciled Depreciation,57878814.0,57920314.0,61831525.0,60908803.0,
Reconciled Cost Of Revenue,1396336182.0,1031011307.0,710648262.0,447651620.0,
EBITDA,367477213.0,303060615.0,278347043.0,118378822.0,
EBIT,309598399.0,245140301.0,216515518.0,57470019.0,
Net Interest Income,10002546.0,2397302.0,1751147.0,-15303973.0,
Interest Expense,15849123.0,13674976.0,15852464.0,15001780.0,
Interest Income,29953140.0,20282010.0,0.0,1727868.0,
Normalized Income,259288052.766429,218098588.005103,197886547.864005,43698012.0,
Net Income From Continuing And Discontinued Operation,259072173.0,219575526.0,194678385.0,42468239.0,
Total Expenses,1635804338.0,1241082883.0,868915524.0,585402521.0,
Rent Expense Supplemental,252926286.0,279736560.0,223028007.0,166753611.0,
Total Operating Income As Reported,283752365.0,229153792.0,199044364.0,57899790.0,
Diluted Average Shares,33999900.0,33999900.0,30268721.0,29622940.0,
Basic Average Shares,33999900.0,33999900.0,30268721.0,29622940.0,
Diluted EPS,7.62,6.46,6.43,1.43,
Basic EPS,7.62,6.46,6.43,1.43,
Diluted NI Availto Com Stockholders,259072173.0,219575526.0,194678385.0,42468239.0,
Net Income Common Stockholders,259072173.0,219575526.0,194678385.0,42468239.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,259072173.0,219575526.0,194678385.0,42468239.0,
Minority Interests,-19205730.0,-3291624.0,0.0,,
Net Income Including Noncontrolling Interests,278277903.0,222867150.0,194678385.0,42468239.0,
Net Income Continuous Operations,278277903.0,222867150.0,194678385.0,42468239.0,
Tax Provision,15471373.0,8598175.0,5984669.0,0.0,
Pretax Income,293749276.0,231465325.0,200663054.0,42468239.0,
Other Non Operating Income Expenses,1784692.0,6481018.0,55015481.0,14064716.0,
Special Income Charges,-227882.0,1533918.0,-3306786.0,-1229773.0,
Other Special Charges,227882.0,-1533918.0,3306786.0,1229773.0,
Write Off,,,14348841.0,-4172162.0,7585860.0
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,10002546.0,2397302.0,1751147.0,-15303973.0,
Total Other Finance Cost,4101471.0,4209732.0,-17603611.0,2030061.0,
Interest Expense Non Operating,15849123.0,13674976.0,15852464.0,15001780.0,
Interest Income Non Operating,29953140.0,20282010.0,0.0,1727868.0,
Operating Income,282189920.0,221053087.0,147203212.0,44937269.0,
Operating Expense,239468156.0,210071576.0,158267262.0,137750901.0,
Other Operating Expenses,20689366.0,41821622.0,17910322.0,2583609.0,
Depreciation And Amortization In Income Statement,16740588.0,14562264.0,15750464.0,15297077.0,
Depreciation Income Statement,16740588.0,14562264.0,15750464.0,15297077.0,
Selling General And Administration,51283520.0,50747708.0,47576246.0,51171295.0,
Selling And Marketing Expense,25874938.0,23052991.0,24679435.0,34671337.0,
General And Administrative Expense,25408582.0,27694717.0,22896811.0,16499958.0,
Gross Profit,521658076.0,431124663.0,305470474.0,182688170.0,
Cost Of Revenue,1396336182.0,1031011307.0,710648262.0,447651620.0,
Total Revenue,1917994258.0,1462135970.0,1016118736.0,630339790.0,
Operating Revenue,1917994258.0,1462135970.0,1016118736.0,630339790.0,
